# What each x86 helper does through a pointer argument that names a register.
#
# Column 1 is the helper's name as DEF_HELPER spells it, suffix and all.
# Column 2 is one character per argument: '-' the argument names no register,
# 'r' the helper reads through it, 'w' it writes through it, 'b' both.
# Column 3 is why, and it is not optional: a direction with no stated ground
# is an assertion, and the generator refuses one.
#
# The other half of the completeness -- every helper that takes a register
# pointer has a row, and every row names such a helper -- is enforced where
# this table meets the compiler's view, in insn_dataflow_declare_helper_usage().
#
# Copyright (c) 2026 Maccoy Merrell
#
# SPDX-License-Identifier: GPL-2.0-or-later

vpermilpd_ymm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpermilps_imm_xmm	br-	the two-operand form: the destination is read as well as written -- QEMU spells it `d` and the helper combines it with `s`
vpermilps_imm_ymm	br-	the two-operand form: the destination is read as well as written -- QEMU spells it `d` and the helper combines it with `s`
vpermilps_xmm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpermilps_ymm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpermq_ymm	br-	the two-operand form: the destination is read as well as written -- QEMU spells it `d` and the helper combines it with `s`
vpgatherdd_xmm	-wrr---	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpgatherdd_ymm	-wrr---	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpgatherdq_xmm	-wrr---	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpgatherdq_ymm	-wrr---	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpgatherqd_xmm	-wrr---	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpgatherqd_ymm	-wrr---	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpgatherqq_xmm	-wrr---	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpgatherqq_ymm	-wrr---	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpmaskmovd_st_xmm	-rr-	reads through both pointers and writes through neither: its answer leaves through env (the flags, ECX, XMM0) or through memory
vpmaskmovd_st_ymm	-rr-	reads through both pointers and writes through neither: its answer leaves through env (the flags, ECX, XMM0) or through memory
vpmaskmovd_xmm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpmaskmovd_ymm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpmaskmovq_st_xmm	-rr-	reads through both pointers and writes through neither: its answer leaves through env (the flags, ECX, XMM0) or through memory
vpmaskmovq_st_ymm	-rr-	reads through both pointers and writes through neither: its answer leaves through env (the flags, ECX, XMM0) or through memory
vpmaskmovq_xmm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpmaskmovq_ymm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpsllvd_xmm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpsllvd_ymm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpsllvq_xmm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpsllvq_ymm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpsravd_xmm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpsravd_ymm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpsravq_xmm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpsravq_ymm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpsrlvd_xmm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpsrlvd_ymm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpsrlvq_xmm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vpsrlvq_ymm	-wrr	the three-operand form: the first pointer is the destination the helper writes whole, the others are the sources it reads
vtestpd_xmm	-rr	reads through both pointers and writes through neither: its answer leaves through env (the flags, ECX, XMM0) or through memory
vtestpd_ymm	-rr	reads through both pointers and writes through neither: its answer leaves through env (the flags, ECX, XMM0) or through memory
vtestps_xmm	-rr	reads through both pointers and writes through neither: its answer leaves through env (the flags, ECX, XMM0) or through memory
vtestps_ymm	-rr	reads through both pointers and writes through neither: its answer leaves through env (the flags, ECX, XMM0) or through memory
